"ID","M_mass","Names","CE","score","spectrum","spectrum_KRHform","spectrum_KRHform_filtered"
"UT002207",822.541085358,"Phosphatidylglyceride 18:0-22:6","30%",5,"235.10:0.265270 240.75:0.206704 242.98:0.599442 255.46:0.223929 259.17:0.795811 259.99:0.310056 269.16:0.737245 270.25:0.409963 278.87:0.347952 283.10:50.515038 284.08:5.780825 285.02:0.227375 303.14:0.606332 315.11:0.186034 315.72:0.244600 327.10:32.710924 328.09:4.630172 328.97:0.282496 331.12:0.168808 385.60:0.265270 405.23:3.314156 406.01:0.837152 418.98:4.058291 419.78:1.350467 423.22:0.637338 437.22:0.265270 462.86:3.899817 479.28:0.310056 480.98:0.275605 493.15:6.469838 507.14:0.527095 509.97:0.485755 511.06:14.717332 512.02:3.241809 522.31:0.764805 523.79:0.344507 536.90:0.926723 538.02:0.651118 539.02:5.908292 540.13:18.500017 541.13:5.977194 541.89:1.371137 555.01:0.206704 563.31:1.660523 564.25:1.333241 565.21:0.323836 566.53:0.978399 567.57:1.005960 716.07:0.950839 733.02:25.944810 734.12:9.649637 734.74:0.217039 735.34:0.303166 738.13:100.000000 739.18:41.482068 740.23:0.265270 746.05:3.393392 764.02:0.492645 767.99:0.888828 768.82:0.489200 769.99:0.702794 801.60:0.310056 802.55:0.148138 804.71:1.067971 819.73:0.861267 820.37:24.832053 821.31:1.860337","235.10, 0.265270; 240.75, 0.206704; 242.98, 0.599442; 255.46, 0.223929; 259.17, 0.795811; 259.99, 0.310056; 269.16, 0.737245; 270.25, 0.409963; 278.87, 0.347952; 283.10, 50.515038; 284.08, 5.780825; 285.02, 0.227375; 303.14, 0.606332; 315.11, 0.186034; 315.72, 0.244600; 327.10, 32.710924; 328.09, 4.630172; 328.97, 0.282496; 331.12, 0.168808; 385.60, 0.265270; 405.23, 3.314156; 406.01, 0.837152; 418.98, 4.058291; 419.78, 1.350467; 423.22, 0.637338; 437.22, 0.265270; 462.86, 3.899817; 479.28, 0.310056; 480.98, 0.275605; 493.15, 6.469838; 507.14, 0.527095; 509.97, 0.485755; 511.06, 14.717332; 512.02, 3.241809; 522.31, 0.764805; 523.79, 0.344507; 536.90, 0.926723; 538.02, 0.651118; 539.02, 5.908292; 540.13, 18.500017; 541.13, 5.977194; 541.89, 1.371137; 555.01, 0.206704; 563.31, 1.660523; 564.25, 1.333241; 565.21, 0.323836; 566.53, 0.978399; 567.57, 1.005960; 716.07, 0.950839; 733.02, 25.944810; 734.12, 9.649637; 734.74, 0.217039; 735.34, 0.303166; 738.13, 100.000000; 739.18, 41.482068; 740.23, 0.265270; 746.05, 3.393392; 764.02, 0.492645; 767.99, 0.888828; 768.82, 0.489200; 769.99, 0.702794; 801.60, 0.310056; 802.55, 0.148138; 804.71, 1.067971; 819.73, 0.861267; 820.37, 24.832053; 821.31, 1.860337","738.13, 100; 283.1, 50.5; 739.18, 41.5; 327.1, 32.7; 733.02, 25.9; 820.37, 24.8; 540.13, 18.5; 511.06, 14.7; 734.12, 9.6; 493.15, 6.5; 541.13, 6; 539.02, 5.9; 284.08, 5.8; 328.09, 4.6; 418.98, 4.1; 462.86, 3.9; 746.05, 3.4; 405.23, 3.3; 512.02, 3.2; 821.31, 1.9; 563.31, 1.7; 541.89, 1.4; 419.78, 1.4; 564.25, 1.3; 804.71, 1.1; 567.57, 1; 566.53, 1; 716.07, 1; 536.9, 0.9; 767.99, 0.9; 819.73, 0.9; 406.01, 0.8; 259.17, 0.8; 522.31, 0.8; 269.16, 0.7; 769.99, 0.7; 538.02, 0.7; 423.22, 0.6; 303.14, 0.6; 242.98, 0.6; 507.14, 0.5"
"UT002208",796.525435294,"Phosphatidylglyceride 18:1-20:4","30%",5,"259.07:9.141791 281.29:78.638060 282.25:9.141791 303.18:57.089552 304.23:6.902985 458.09:12.500000 509.18:8.488806 561.23:9.794776 595.62:9.608209 620.37:12.779851 666.81:7.555970 730.78:100.000000 731.62:11.194030 735.37:12.220149 771.35:3.824627","259.07, 9.141791; 281.29, 78.638060; 282.25, 9.141791; 303.18, 57.089552; 304.23, 6.902985; 458.09, 12.500000; 509.18, 8.488806; 561.23, 9.794776; 595.62, 9.608209; 620.37, 12.779851; 666.81, 7.555970; 730.78, 100.000000; 731.62, 11.194030; 735.37, 12.220149; 771.35, 3.824627","730.78, 100; 281.29, 78.6; 303.18, 57.1; 620.37, 12.8; 458.09, 12.5; 735.37, 12.2; 731.62, 11.2; 561.23, 9.8; 595.62, 9.6; 259.07, 9.1; 282.25, 9.1; 509.18, 8.5; 666.81, 7.6; 304.23, 6.9; 771.35, 3.8"
"UT002209",820.525435294,"Phosphatidylglyceride 18:1-22:6","30%",5,"249.11:10.353328 259.23:8.052588 281.17:100.000000 282.03:20.049302 283.03:38.948233 283.91:4.765818 325.25:11.914544 327.22:15.612161 327.97:15.119145 416.99:8.709942 462.95:11.832375 478.32:5.998357 490.89:21.117502 537.05:3.368940 737.96:6.655711 758.53:7.559573","249.11, 10.353328; 259.23, 8.052588; 281.17, 100.000000; 282.03, 20.049302; 283.03, 38.948233; 283.91, 4.765818; 325.25, 11.914544; 327.22, 15.612161; 327.97, 15.119145; 416.99, 8.709942; 462.95, 11.832375; 478.32, 5.998357; 490.89, 21.117502; 537.05, 3.368940; 737.96, 6.655711; 758.53, 7.559573","281.17, 100; 283.03, 38.9; 490.89, 21.1; 282.03, 20; 327.22, 15.6; 327.97, 15.1; 325.25, 11.9; 462.95, 11.8; 249.11, 10.4; 416.99, 8.7; 259.23, 8.1; 758.53, 7.6; 737.96, 6.7; 478.32, 6; 283.91, 4.8; 537.05, 3.4"
"UT002210",818.50978523,"Phosphatidylglyceride 18:2-22:6","30%",5,"279.08:100.000000 280.20:7.261029 281.06:5.147059 283.25:38.235294 326.98:54.687500 328.24:17.003676 408.69:6.709559 463.19:21.231618 506.83:8.823529 531.67:14.522059 556.27:10.937500 694.48:6.250000 743.09:8.272059 743.75:5.147059 756.95:13.970588 765.38:11.948529 774.31:5.147059 784.90:13.419118 785.73:7.904412","279.08, 100.000000; 280.20, 7.261029; 281.06, 5.147059; 283.25, 38.235294; 326.98, 54.687500; 328.24, 17.003676; 408.69, 6.709559; 463.19, 21.231618; 506.83, 8.823529; 531.67, 14.522059; 556.27, 10.937500; 694.48, 6.250000; 743.09, 8.272059; 743.75, 5.147059; 756.95, 13.970588; 765.38, 11.948529; 774.31, 5.147059; 784.90, 13.419118; 785.73, 7.904412","279.08, 100; 326.98, 54.7; 283.25, 38.2; 463.19, 21.2; 328.24, 17; 531.67, 14.5; 756.95, 14; 784.9, 13.4; 765.38, 11.9; 556.27, 10.9; 506.83, 8.8; 743.09, 8.3; 785.73, 7.9; 280.2, 7.3; 408.69, 6.7; 694.48, 6.2; 281.06, 5.1; 743.75, 5.1; 774.31, 5.1"
"UT002211",842.50978523,"Phosphatidylglyceride 20:4-22:6","30%",5,"259.40:2.063202 268.24:2.063202 283.07:20.971533 284.07:4.857665 285.30:3.264560 303.08:100.000000 304.20:12.300862 314.13:2.063202 327.13:39.253069 333.51:5.458344 439.09:2.637764 530.78:10.968921 536.99:2.428833 664.06:2.115435 665.19:2.063202 672.91:2.507182 678.80:7.887177 781.81:5.275529","259.40, 2.063202; 268.24, 2.063202; 283.07, 20.971533; 284.07, 4.857665; 285.30, 3.264560; 303.08, 100.000000; 304.20, 12.300862; 314.13, 2.063202; 327.13, 39.253069; 333.51, 5.458344; 439.09, 2.637764; 530.78, 10.968921; 536.99, 2.428833; 664.06, 2.115435; 665.19, 2.063202; 672.91, 2.507182; 678.80, 7.887177; 781.81, 5.275529","303.08, 100; 327.13, 39.3; 283.07, 21; 304.2, 12.3; 530.78, 11; 678.8, 7.9; 333.51, 5.5; 781.81, 5.3; 284.07, 4.9; 285.3, 3.3; 439.09, 2.6; 672.91, 2.5; 536.99, 2.4; 664.06, 2.1; 259.4, 2.1; 268.24, 2.1; 314.13, 2.1; 665.19, 2.1"
"UT002212",870.541085358,"Phosphatidylglyceride 22:6-22:4","30%",5,"327.34:35.8 331.33:17.2 541.38:28.3 809.14:16.8 829.55:28.3 869.43:21.2","327.34, 35.8; 331.33, 17.2; 541.38, 28.3; 809.14, 16.8; 829.55, 28.3; 869.43, 21.2","327.34, 100; 541.38, 79.1; 829.55, 79.1; 869.43, 59.2; 331.33, 48; 809.14, 46.9"
"UT002213",820.525435294,"Phosphatidylglyceride 22:6-22:5","30%",5,"327.21:33.5 329.00:25.3 508.35:15.8 649.85:6.2 816.19:21.5 848.99:14.1","327.21, 33.5; 329.00, 25.3; 508.35, 15.8; 649.85, 6.2; 816.19, 21.5; 848.99, 14.1","327.21, 100; 329, 75.5; 816.19, 64.2; 508.35, 47.2; 848.99, 42.1; 649.85, 18.5"
"UT002214",866.50978523,"Phosphatidylglyceride 22:6-22:6","30%",5,"283.06:48.634840 283.93:8.302730 327.14:100.000000 328.18:11.687690 333.03:2.618553 463.03:18.234073 536.94:8.526265 538.16:0.942041 542.70:3.225291 551.23:0.830273 555.06:6.243015 560.40:1.197509 784.19:2.091649 790.96:0.989941 805.55:2.522753 821.39:2.075683 847.05:2.347118 848.59:3.704295","283.06, 48.634840; 283.93, 8.302730; 327.14, 100.000000; 328.18, 11.687690; 333.03, 2.618553; 463.03, 18.234073; 536.94, 8.526265; 538.16, 0.942041; 542.70, 3.225291; 551.23, 0.830273; 555.06, 6.243015; 560.40, 1.197509; 784.19, 2.091649; 790.96, 0.989941; 805.55, 2.522753; 821.39, 2.075683; 847.05, 2.347118; 848.59, 3.704295","327.14, 100; 283.06, 48.6; 463.03, 18.2; 328.18, 11.7; 536.94, 8.5; 283.93, 8.3; 555.06, 6.2; 848.59, 3.7; 542.7, 3.2; 333.03, 2.6; 805.55, 2.5; 847.05, 2.3; 784.19, 2.1; 821.39, 2.1; 560.4, 1.2; 790.96, 1; 538.16, 0.9; 551.23, 0.8"
"UT002215",836.541479282,"Phosphatidylinositol 16:0-18:1","30%",5,"240.91:9.083756 241.82:0.405594 255.14:17.817882 256.08:2.192535 257.08:0.309736 258.97:1.256123 281.11:21.981316 282.34:4.062036 296.80:9.781356 297.76:0.953589 298.83:1.689975 314.89:2.807021 390.98:17.247723 391.96:2.577074 408.94:0.738048 410.22:0.274275 417.13:16.198276 418.04:2.325517 420.30:0.164011 428.12:0.417784 435.44:0.346306 497.28:0.126887 523.26:0.136860 525.01:8.640484 526.17:2.188657 553.12:100.000000 554.16:23.968284 561.12:0.099736 571.05:5.062169 572.09:2.567100 579.15:83.625524 580.08:20.893637 597.01:2.856890 598.06:1.194065 607.07:4.881535 608.22:1.047785 639.19:0.157916 652.91:0.071478 673.07:1.324276 674.15:0.134090 747.73:1.501585 748.56:0.620581 804.44:0.139631 817.32:0.397283 834.34:0.413905 835.26:2.466256","240.91, 9.083756; 241.82, 0.405594; 255.14, 17.817882; 256.08, 2.192535; 257.08, 0.309736; 258.97, 1.256123; 281.11, 21.981316; 282.34, 4.062036; 296.80, 9.781356; 297.76, 0.953589; 298.83, 1.689975; 314.89, 2.807021; 390.98, 17.247723; 391.96, 2.577074; 408.94, 0.738048; 410.22, 0.274275; 417.13, 16.198276; 418.04, 2.325517; 420.30, 0.164011; 428.12, 0.417784; 435.44, 0.346306; 497.28, 0.126887; 523.26, 0.136860; 525.01, 8.640484; 526.17, 2.188657; 553.12, 100.000000; 554.16, 23.968284; 561.12, 0.099736; 571.05, 5.062169; 572.09, 2.567100; 579.15, 83.625524; 580.08, 20.893637; 597.01, 2.856890; 598.06, 1.194065; 607.07, 4.881535; 608.22, 1.047785; 639.19, 0.157916; 652.91, 0.071478; 673.07, 1.324276; 674.15, 0.134090; 747.73, 1.501585; 748.56, 0.620581; 804.44, 0.139631; 817.32, 0.397283; 834.34, 0.413905; 835.26, 2.466256","553.12, 100; 579.15, 83.6; 554.16, 24; 281.11, 22; 580.08, 20.9; 255.14, 17.8; 390.98, 17.2; 417.13, 16.2; 296.8, 9.8; 240.91, 9.1; 525.01, 8.6; 571.05, 5.1; 607.07, 4.9; 282.34, 4.1; 597.01, 2.9; 314.89, 2.8; 391.96, 2.6; 572.09, 2.6; 835.26, 2.5; 418.04, 2.3; 256.08, 2.2; 526.17, 2.2; 298.83, 1.7; 747.73, 1.5; 673.07, 1.3; 258.97, 1.3; 598.06, 1.2; 608.22, 1; 297.76, 1; 408.94, 0.7; 748.56, 0.6"
"UT002216",860.541479282,"Phosphatidylinositol 16:0-20:3","30%",5,"240.99:7.520325 255.12:33.699187 256.40:8.495935 258.88:4.796748 260.94:1.341463 296.88:13.048780 297.87:2.032520 304.08:7.967480 305.18:6.422764 305.97:5.406504 306.92:6.178862 390.96:100.000000 391.66:2.886179 392.29:3.658537 409.24:2.113821 439.94:2.723577 440.83:32.642276 442.54:2.032520 444.34:9.471545 445.33:7.682927 463.23:3.902439 478.60:4.552846 553.16:66.178862 554.03:24.634146 571.27:12.276423 603.08:48.617886 604.09:10.121951 653.94:6.504065 772.04:18.495935 776.77:3.739837 777.53:2.032520 785.30:5.243902 799.24:7.154472","240.99, 7.520325; 255.12, 33.699187; 256.40, 8.495935; 258.88, 4.796748; 260.94, 1.341463; 296.88, 13.048780; 297.87, 2.032520; 304.08, 7.967480; 305.18, 6.422764; 305.97, 5.406504; 306.92, 6.178862; 390.96, 100.000000; 391.66, 2.886179; 392.29, 3.658537; 409.24, 2.113821; 439.94, 2.723577; 440.83, 32.642276; 442.54, 2.032520; 444.34, 9.471545; 445.33, 7.682927; 463.23, 3.902439; 478.60, 4.552846; 553.16, 66.178862; 554.03, 24.634146; 571.27, 12.276423; 603.08, 48.617886; 604.09, 10.121951; 653.94, 6.504065; 772.04, 18.495935; 776.77, 3.739837; 777.53, 2.032520; 785.30, 5.243902; 799.24, 7.154472","390.96, 100; 553.16, 66.2; 603.08, 48.6; 255.12, 33.7; 440.83, 32.6; 554.03, 24.6; 772.04, 18.5; 296.88, 13; 571.27, 12.3; 604.09, 10.1; 444.34, 9.5; 256.4, 8.5; 304.08, 8; 445.33, 7.7; 240.99, 7.5; 799.24, 7.2; 653.94, 6.5; 305.18, 6.4; 306.92, 6.2; 305.97, 5.4; 785.3, 5.2; 258.88, 4.8; 478.6, 4.6; 463.23, 3.9; 776.77, 3.7; 392.29, 3.7; 391.66, 2.9; 439.94, 2.7; 409.24, 2.1; 297.87, 2; 442.54, 2; 777.53, 2; 260.94, 1.3"
"UT002217",858.525829218,"Phosphatidylinositol 16:0-20:4","30%",5,"240.87:5.939046 242.00:1.165423 255.06:36.316574 256.07:3.536596 259.06:1.887227 259.68:0.162962 296.96:13.551329 297.97:2.076526 301.34:0.359668 303.11:21.864841 304.16:3.622192 315.01:4.502021 315.92:0.395882 390.96:49.226755 391.97:7.455906 409.06:2.248541 410.10:0.708636 439.02:8.040263 439.99:0.674069 457.16:0.832092 458.37:0.502877 459.01:0.216459 479.11:0.401643 491.03:0.388474 497.04:0.242796 535.22:0.125925 553.05:100.000000 554.04:17.704381 571.07:22.591584 572.26:4.712718 601.03:18.616308 601.94:3.316022 619.02:1.637847 619.98:0.405758 625.45:0.362960 695.03:0.203291 695.72:0.177776 769.89:0.251850 775.06:0.116871 839.22:0.154731","240.87, 5.939046; 242.00, 1.165423; 255.06, 36.316574; 256.07, 3.536596; 259.06, 1.887227; 259.68, 0.162962; 296.96, 13.551329; 297.97, 2.076526; 301.34, 0.359668; 303.11, 21.864841; 304.16, 3.622192; 315.01, 4.502021; 315.92, 0.395882; 390.96, 49.226755; 391.97, 7.455906; 409.06, 2.248541; 410.10, 0.708636; 439.02, 8.040263; 439.99, 0.674069; 457.16, 0.832092; 458.37, 0.502877; 459.01, 0.216459; 479.11, 0.401643; 491.03, 0.388474; 497.04, 0.242796; 535.22, 0.125925; 553.05, 100.000000; 554.04, 17.704381; 571.07, 22.591584; 572.26, 4.712718; 601.03, 18.616308; 601.94, 3.316022; 619.02, 1.637847; 619.98, 0.405758; 625.45, 0.362960; 695.03, 0.203291; 695.72, 0.177776; 769.89, 0.251850; 775.06, 0.116871; 839.22, 0.154731","553.05, 100; 390.96, 49.2; 255.06, 36.3; 571.07, 22.6; 303.11, 21.9; 601.03, 18.6; 554.04, 17.7; 296.96, 13.6; 439.02, 8; 391.97, 7.5; 240.87, 5.9; 572.26, 4.7; 315.01, 4.5; 304.16, 3.6; 256.07, 3.5; 601.94, 3.3; 409.06, 2.2; 297.97, 2.1; 259.06, 1.9; 619.02, 1.6; 242, 1.2; 457.16, 0.8; 410.1, 0.7; 439.99, 0.7; 458.37, 0.5"
"UT002218",856.510179154,"Phosphatidylinositol 16:0-20:5","30%",5,"240.90:5.524862 255.10:27.163904 256.22:5.248619 296.82:6.307551 301.17:2.394107 302.06:2.394107 303.22:4.742173 304.30:6.077348 391.00:31.813996 392.17:4.097606 408.60:4.742173 437.04:16.206262 440.18:10.267035 462.88:4.005525 498.05:7.872928 553.08:43.462247 554.00:14.410681 571.23:6.860037 572.19:7.872928 599.25:9.069982 617.26:6.860037 767.89:100.000000 769.00:8.149171 805.18:7.090239 835.26:3.959484","240.90, 5.524862; 255.10, 27.163904; 256.22, 5.248619; 296.82, 6.307551; 301.17, 2.394107; 302.06, 2.394107; 303.22, 4.742173; 304.30, 6.077348; 391.00, 31.813996; 392.17, 4.097606; 408.60, 4.742173; 437.04, 16.206262; 440.18, 10.267035; 462.88, 4.005525; 498.05, 7.872928; 553.08, 43.462247; 554.00, 14.410681; 571.23, 6.860037; 572.19, 7.872928; 599.25, 9.069982; 617.26, 6.860037; 767.89, 100.000000; 769.00, 8.149171; 805.18, 7.090239; 835.26, 3.959484","767.89, 100; 553.08, 43.5; 391, 31.8; 255.1, 27.2; 437.04, 16.2; 554, 14.4; 440.18, 10.3; 599.25, 9.1; 769, 8.1; 498.05, 7.9; 572.19, 7.9; 805.18, 7.1; 571.23, 6.9; 617.26, 6.9; 296.82, 6.3; 304.3, 6.1; 240.9, 5.5; 256.22, 5.2; 303.22, 4.7; 408.6, 4.7; 392.17, 4.1; 462.88, 4; 835.26, 4; 301.17, 2.4; 302.06, 2.4"
"UT002219",834.525829218,"Phosphatidylinositol 16:1-18:1","30%",5,"241.00:6.280992 281.23:33.057851 282.25:11.790634 296.97:9.807163 388.97:16.749311 416.96:26.887052 418.31:8.980716 550.96:59.283747 552.14:5.509642 579.12:100.000000 580.06:16.694215 597.10:24.022039 647.73:8.484848 759.23:4.738292 773.04:12.121212","241.00, 6.280992; 281.23, 33.057851; 282.25, 11.790634; 296.97, 9.807163; 388.97, 16.749311; 416.96, 26.887052; 418.31, 8.980716; 550.96, 59.283747; 552.14, 5.509642; 579.12, 100.000000; 580.06, 16.694215; 597.10, 24.022039; 647.73, 8.484848; 759.23, 4.738292; 773.04, 12.121212","579.12, 100; 550.96, 59.3; 281.23, 33.1; 416.96, 26.9; 597.1, 24; 388.97, 16.7; 580.06, 16.7; 773.04, 12.1; 282.25, 11.8; 296.97, 9.8; 418.31, 9; 647.73, 8.5; 241, 6.3; 552.14, 5.5; 759.23, 4.7"
"UT002220",856.510179154,"Phosphatidylinositol 16:1-20:4","30%",5,"241.05:5.943152 252.94:25.839793 254.01:4.134367 296.76:4.565030 303.26:18.260121 304.22:16.279070 389.22:46.425495 438.61:9.388458 550.96:100.000000 552.18:7.149009 568.85:62.532300 569.67:11.024978 601.22:6.976744 679.57:23.514212 768.12:8.440999","241.05, 5.943152; 252.94, 25.839793; 254.01, 4.134367; 296.76, 4.565030; 303.26, 18.260121; 304.22, 16.279070; 389.22, 46.425495; 438.61, 9.388458; 550.96, 100.000000; 552.18, 7.149009; 568.85, 62.532300; 569.67, 11.024978; 601.22, 6.976744; 679.57, 23.514212; 768.12, 8.440999","550.96, 100; 568.85, 62.5; 389.22, 46.4; 252.94, 25.8; 679.57, 23.5; 303.26, 18.3; 304.22, 16.3; 569.67, 11; 438.61, 9.4; 768.12, 8.4; 552.18, 7.1; 601.22, 7; 241.05, 5.9; 296.76, 4.6; 254.01, 4.1"
"UT002221",872.541479282,"Phosphatidylinositol 17:0-20:4","30%",5,"259.01:1.585535 269.20:32.229949 270.18:2.568382 296.77:11.747798 303.20:13.463143 315.05:1.177561 404.96:31.896152 405.98:2.262401 439.28:0.982847 479.28:0.732499 567.01:42.670376 568.02:9.439036 585.02:9.921187 585.98:2.985628 601.05:9.541029 710.43:0.871581 787.82:3.699583 789.02:100.000000 789.77:1.390821 834.78:0.834492","259.01, 1.585535; 269.20, 32.229949; 270.18, 2.568382; 296.77, 11.747798; 303.20, 13.463143; 315.05, 1.177561; 404.96, 31.896152; 405.98, 2.262401; 439.28, 0.982847; 479.28, 0.732499; 567.01, 42.670376; 568.02, 9.439036; 585.02, 9.921187; 585.98, 2.985628; 601.05, 9.541029; 710.43, 0.871581; 787.82, 3.699583; 789.02, 100.000000; 789.77, 1.390821; 834.78, 0.834492","789.02, 100; 567.01, 42.7; 269.2, 32.2; 404.96, 31.9; 303.2, 13.5; 296.77, 11.7; 585.02, 9.9; 601.05, 9.5; 568.02, 9.4; 787.82, 3.7; 585.98, 3; 270.18, 2.6; 405.98, 2.3; 259.01, 1.6; 789.77, 1.4; 315.05, 1.2; 439.28, 1; 710.43, 0.9; 834.78, 0.8; 479.28, 0.7"
"UT002222",888.57277941,"Phosphatidylinositol 18:0-20:3","30%",5,"259.09:1.827909 283.10:100.000000 284.36:7.727746 296.89:11.071482 298.16:2.333185 303.34:1.159162 305.15:38.163174 314.90:8.188438 316.08:0.906524 418.54:10.521623 419.16:69.148462 420.15:2.793877 437.15:4.532620 440.91:11.561896 525.06:1.174023 539.10:2.273741 581.05:98.142369 582.22:9.436766 599.16:22.811711 600.29:1.768465 602.42:1.248328 603.10:20.508248 604.25:4.369148 604.88:1.709021 622.16:2.481795 704.10:1.159162 725.12:1.619854 734.36:3.120820 793.08:3.091098 806.42:2.422351 851.22:0.832219","259.09, 1.827909; 283.10, 100.000000; 284.36, 7.727746; 296.89, 11.071482; 298.16, 2.333185; 303.34, 1.159162; 305.15, 38.163174; 314.90, 8.188438; 316.08, 0.906524; 418.54, 10.521623; 419.16, 69.148462; 420.15, 2.793877; 437.15, 4.532620; 440.91, 11.561896; 525.06, 1.174023; 539.10, 2.273741; 581.05, 98.142369; 582.22, 9.436766; 599.16, 22.811711; 600.29, 1.768465; 602.42, 1.248328; 603.10, 20.508248; 604.25, 4.369148; 604.88, 1.709021; 622.16, 2.481795; 704.10, 1.159162; 725.12, 1.619854; 734.36, 3.120820; 793.08, 3.091098; 806.42, 2.422351; 851.22, 0.832219","283.1, 100; 581.05, 98.1; 419.16, 69.1; 305.15, 38.2; 599.16, 22.8; 603.1, 20.5; 440.91, 11.6; 296.89, 11.1; 418.54, 10.5; 582.22, 9.4; 314.9, 8.2; 284.36, 7.7; 437.15, 4.5; 604.25, 4.4; 734.36, 3.1; 793.08, 3.1; 420.15, 2.8; 622.16, 2.5; 806.42, 2.4; 298.16, 2.3; 539.1, 2.3; 259.09, 1.8; 600.29, 1.8; 604.88, 1.7; 725.12, 1.6; 602.42, 1.2; 525.06, 1.2; 303.34, 1.2; 704.1, 1.2; 316.08, 0.9; 851.22, 0.8"
"UT002223",886.557129346,"Phosphatidylinositol 18:0-20:4","30%",5,"259.03:0.958811 283.08:64.508663 284.32:4.183497 296.98:15.651980 297.98:0.407039 303.00:18.641717 303.87:0.573114 304.54:1.415517 314.42:0.492016 315.11:0.901383 315.74:0.233203 419.01:66.494383 420.09:7.432823 437.15:2.856838 438.40:1.733504 439.07:6.138564 440.12:0.791960 544.76:0.273364 581.08:100.000000 582.13:11.703820 599.13:24.831694 600.87:21.895893 601.50:1.717013 602.18:3.345362 618.90:1.313466 619.99:0.840851 723.25:0.478047","259.03, 0.958811; 283.08, 64.508663; 284.32, 4.183497; 296.98, 15.651980; 297.98, 0.407039; 303.00, 18.641717; 303.87, 0.573114; 304.54, 1.415517; 314.42, 0.492016; 315.11, 0.901383; 315.74, 0.233203; 419.01, 66.494383; 420.09, 7.432823; 437.15, 2.856838; 438.40, 1.733504; 439.07, 6.138564; 440.12, 0.791960; 544.76, 0.273364; 581.08, 100.000000; 582.13, 11.703820; 599.13, 24.831694; 600.87, 21.895893; 601.50, 1.717013; 602.18, 3.345362; 618.90, 1.313466; 619.99, 0.840851; 723.25, 0.478047","581.08, 100; 419.01, 66.5; 283.08, 64.5; 599.13, 24.8; 600.87, 21.9; 303, 18.6; 296.98, 15.7; 582.13, 11.7; 420.09, 7.4; 439.07, 6.1; 284.32, 4.2; 602.18, 3.3; 437.15, 2.9; 438.4, 1.7; 601.5, 1.7; 304.54, 1.4; 618.9, 1.3; 259.03, 1; 315.11, 0.9; 619.99, 0.8; 440.12, 0.8; 303.87, 0.6"
"UT002224",914.588429474,"Phosphatidylinositol 18:0-22:4","30%",5,"283.09:47.969543 284.28:27.538071 287.09:9.560068 296.63:3.003384 331.16:41.708968 331.99:5.245347 419.12:76.945854 437.12:5.203046 466.95:9.306261 581.09:100.000000 599.07:31.937394 600.32:5.076142 629.33:21.531303 630.15:6.683587 745.40:2.326565 834.46:13.113367","283.09, 47.969543; 284.28, 27.538071; 287.09, 9.560068; 296.63, 3.003384; 331.16, 41.708968; 331.99, 5.245347; 419.12, 76.945854; 437.12, 5.203046; 466.95, 9.306261; 581.09, 100.000000; 599.07, 31.937394; 600.32, 5.076142; 629.33, 21.531303; 630.15, 6.683587; 745.40, 2.326565; 834.46, 13.113367","581.09, 100; 419.12, 76.9; 283.09, 48; 331.16, 41.7; 599.07, 31.9; 284.28, 27.5; 629.33, 21.5; 834.46, 13.1; 287.09, 9.6; 466.95, 9.3; 630.15, 6.7; 331.99, 5.2; 437.12, 5.2; 600.32, 5.1; 296.63, 3; 745.4, 2.3"
"UT002225",910.557129346,"Phosphatidylinositol 18:0-22:6","30%",5,"258.97:1.509490 282.95:72.201465 283.95:2.615454 297.02:15.931849 314.87:4.991780 327.22:10.581378 419.15:53.385144 420.16:3.990435 437.33:4.080108 463.00:1.240472 524.89:1.569272 562.12:1.987745 581.04:100.000000 582.05:12.823195 599.16:29.606935 600.17:7.278434 604.14:1.225527 624.98:16.439994 626.33:1.270363 643.37:3.198326 748.23:0.732327 750.32:2.107308 766.31:2.107308 822.88:0.732327","258.97, 1.509490; 282.95, 72.201465; 283.95, 2.615454; 297.02, 15.931849; 314.87, 4.991780; 327.22, 10.581378; 419.15, 53.385144; 420.16, 3.990435; 437.33, 4.080108; 463.00, 1.240472; 524.89, 1.569272; 562.12, 1.987745; 581.04, 100.000000; 582.05, 12.823195; 599.16, 29.606935; 600.17, 7.278434; 604.14, 1.225527; 624.98, 16.439994; 626.33, 1.270363; 643.37, 3.198326; 748.23, 0.732327; 750.32, 2.107308; 766.31, 2.107308; 822.88, 0.732327","581.04, 100; 282.95, 72.2; 419.15, 53.4; 599.16, 29.6; 624.98, 16.4; 297.02, 15.9; 582.05, 12.8; 327.22, 10.6; 600.17, 7.3; 314.87, 5; 437.33, 4.1; 420.16, 4; 643.37, 3.2; 283.95, 2.6; 750.32, 2.1; 766.31, 2.1; 562.12, 2; 524.89, 1.6; 258.97, 1.5; 626.33, 1.3; 463, 1.2; 604.14, 1.2; 748.23, 0.7; 822.88, 0.7"
